subj,chan,task,X,Y,Z,dof,responseTr,Loc_Tval,Loc_Pval,RT,varRT,JPAnatomy,Tval,Pval
S15,RFG17,EP,44.9264678955078,52.3876266479492,-9.09526634216309,25,7,1.45268870442992,0.0841831633673265,3.32126130451999,1.03754474518316,OFC,0.814766781416995,0.174831700326601
S15,RFG17,MTH,44.9264678955078,52.3876266479492,-9.09526634216309,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,1.0291833715997,0.122575484903019
S15,RFG17,OTH,44.9264678955078,52.3876266479492,-9.09526634216309,25,16,-1.73173234615397,0.0405918816236753,3.74001918908003,2.42959191899469,OFC,-0.709955243052828,0.266946610677864
S15,RFG17,SE,44.9264678955078,52.3876266479492,-9.09526634216309,25,9,-1.62851417875696,0.0485902819436113,3.16715108716,1.30288244145397,OFC,0.0962518662089728,0.464907018596281
S15,RFG17,SJ,44.9264678955078,52.3876266479492,-9.09526634216309,25,15,-1.27317418142895,0.103579284143171,3.49929850055998,5.20203529528858,OFC,-0.0221633441301317,0.418849563420649
S15,RFG18,EP,45.8784255981445,47.5706558227539,-4.68576335906982,25,7,3.1539308531593,0.0013997200559888,3.32126130451999,1.03754474518316,OFC,1.12231643445516,0.203825901486369
S15,RFG18,MTH,45.8784255981445,47.5706558227539,-4.68576335906982,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.440754317953184,0.163234019862694
S15,RFG18,OTH,45.8784255981445,47.5706558227539,-4.68576335906982,25,16,0.903366023584551,0.179764047190562,3.74001918908003,2.42959191899469,OFC,0.505977934536449,0.13877224555089
S15,RFG18,SE,45.8784255981445,47.5706558227539,-4.68576335906982,25,9,-0.698022221403982,0.23995200959808,3.16715108716,1.30288244145397,OFC,-0.352290717104416,0.165900153302673
S15,RFG18,SJ,45.8784255981445,47.5706558227539,-4.68576335906982,25,15,1.44619177233789,0.0723855228954209,3.49929850055998,5.20203529528858,OFC,0.366603867040702,0.271678997533827
S15,RFG19,EP,13.5602512359619,57.2414436340332,-22.7892875671387,25,7,2.63445873819943,0.00659868026394721,3.32126130451999,1.03754474518316,OFC,0.136527950538616,0.334599746717323
